query_id,subplan_id,true_rows,est_rows
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_kt_mc_mi1_n_t,216,12693347
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_kt_mc_mi1_rt_t,207,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mc_mi1_t,69,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_mc_mi1_n_rt_t,22189106,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_mc_mi1_n_t,3162005,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_mc_mi1_rt_t,3077523,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_t,125,334611
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_n_t,1128108,334611
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_rt_t,1104290,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_n_t,125,334611
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_rt_t,123,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_mc_n_rt_t,1104290,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_n_t,173,5527773
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_rt_t,169,4606477
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_mc_n_rt_t,4194695,4606477
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_kt_mc_n_rt_t,169,4606477
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,cn_ct_kt_mc_mi1_t,31,42628
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,cn_ct_it_mc_mi1_t,97106,3635
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,cn_it_kt_mc_mi1_t,11,3635
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ct_it_kt_mc_mi1_t,20,60046
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_kt_mi1_n_rt_t,131,4090722
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mi1_n_t,40,418562
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mi1_rt_t,39,348802
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_mi1_n_rt_t,743284,348802
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_n,99009049,13035469
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_rt,96798905,10862891
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1,6647333,1111490
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_mc_mi1_n_rt,96798905,10862891
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_n,6647333,1111490
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_rt,6451223,926242
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_mc_mi1_n_rt,869823694,179454945
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_n,44969695,18361819
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_rt,43652103,15301516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_mc_mi1_n_rt,43652103,15301516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_n_rt,11393180,4730635
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_mi1_t,102,768362
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_n_t,4709522,768362
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_rt_t,4596737,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_t,981618,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_mi1_n_t,102,768362
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_mi1_rt_t,99,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_kt_mc_mi1_t,34,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_mc_mi1_n_rt_t,4596737,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_n_t,981618,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_rt_t,961769,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_mi1_n_t,216,12693347
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_mi1_rt_t,207,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_kt_mc_mi1_t,69,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_mc_mi1_n_rt_t,22189106,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_n_t,3162005,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_rt_t,3077523,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_kt_mc_mi1_n_rt_t,207,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mc_mi1_n_t,69,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mc_mi1_rt_t,66,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_mc_mi1_n_rt_t,3077523,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_n_t,125,334611
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_rt_t,123,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_n_rt_t,1104290,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_n_rt_t,123,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_n_rt_t,169,4606477
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,cn_ct_it_kt_mc_mi1_t,11,3635
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mi1_n_rt_t,39,348802
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_n_rt,96798905,10862891
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_n,6647333,1111490
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_rt,6451223,926242
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_n_rt,6451223,926242
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_n_rt,43652103,15301516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_mi1_n_t,102,768362
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_mi1_rt_t,99,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_kt_mc_mi1_t,34,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_mc_mi1_n_rt_t,4596737,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_n_t,981618,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_rt_t,961769,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_kt_mc_mi1_n_rt_t,99,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_kt_mc_mi1_n_t,34,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_kt_mc_mi1_rt_t,33,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_mc_mi1_n_rt_t,961769,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_kt_mc_mi1_n_rt_t,207,10577789
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_kt_mc_mi1_n_t,69,1082319
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_kt_mc_mi1_rt_t,66,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_mc_mi1_n_rt_t,3077523,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_it_kt_mc_mi1_n_rt_t,66,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_n_rt_t,123,278842
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_n_rt,6451223,926242
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_kt_mc_mi1_n_rt_t,99,640302
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_kt_mc_mi1_n_t,34,65516
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_kt_mc_mi1_rt_t,33,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_mc_mi1_n_rt_t,961769,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_it_kt_mc_mi1_n_rt_t,33,54596
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_ct_it_kt_mc_mi1_n_rt_t,66,901932
096f5fe34bd48bd2ee8bad55086a9f5611d1c6c3,ci_cn_ct_it_kt_mc_mi1_n_rt_t,33,54596
0aa20c5dc3b43192981c7a9b841b97c278429bf5,t,1772035,1784805
0aa20c5dc3b43192981c7a9b841b97c278429bf5,mc,2609129,2609129
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci,36244344,36267348
0aa20c5dc3b43192981c7a9b841b97c278429bf5,mi1,4325883,4124325
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn,12618,11924
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct,4,4
0aa20c5dc3b43192981c7a9b841b97c278429bf5,kt,5,7
0aa20c5dc3b43192981c7a9b841b97c278429bf5,n,4167491,4167351
0aa20c5dc3b43192981c7a9b841b97c278429bf5,rt,3,3
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it,1,1
0aa20c5dc3b43192981c7a9b841b97c278429bf5,mc_t,1532792,1841927
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_t,27133987,25603111
0aa20c5dc3b43192981c7a9b841b97c278429bf5,mi1_t,2707660,2911587
0aa20c5dc3b43192981c7a9b841b97c278429bf5,kt_t,527782,1784805
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc,80274241,93780105
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_mc,151314,132390
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_mc,2609129,2609129
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1,186727818,148240901
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_n,36244344,36267348
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_rt,9319205,9066837
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it_mi1,67340,134453
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_t,57810010,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,mc_mi1_t,19408750,15013047
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_mc_t,84424,93461
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_mc_t,1532792,1841927
0aa20c5dc3b43192981c7a9b841b97c278429bf5,kt_mc_t,950295,1841927
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_t,138218949,104651387
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_t,9142344,25603111
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_n_t,27133987,25603111
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_rt_t,7088976,6400778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,kt_mi1_t,1842234,2911587
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it_mi1_t,63788,94918
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1,2855265118,383321307
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc,4948667,4758503
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc,80274241,93780105
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_n,80274241,93780105
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_rt,16903195,23445026
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_mc,151314,132390
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_n,186727818,148240901
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_rt,35564725,37060225
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1,3491006,4832654
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_n_rt,9319205,9066837
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_t,2323842879,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_t,3329068,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_t,57810010,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_t,39543298,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_n_t,57810010,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_rt_t,11708106,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_mc_mi1_t,1313213,761778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_mc_mi1_t,19408750,15013047
0aa20c5dc3b43192981c7a9b841b97c278429bf5,kt_mc_mi1_t,16568218,3004772
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it_mc_mi1_t,482171,489425
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_mc_t,84424,93461
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_kt_mc_t,57113,93461
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_kt_mc_t,950295,1841927
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mi1_t,110998261,104651387
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_n_t,138218949,104651387
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_rt_t,24688374,26162847
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_t,3332264,3411636
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_n_t,9142344,25603111
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_rt_t,2361627,6400778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_n_rt_t,7088976,6400778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it_kt_mi1_t,50677,94918
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1,206332757,19450134
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1,2855265118,383321307
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_n,2855265118,383321307
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_rt,437530591,95830327
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1,50031939,12496275
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc,4948667,4758503
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_n,4948667,4758503
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_rt,1013424,1189626
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_n,80274241,93780105
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_rt,16903195,23445026
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_n_rt,16903195,23445026
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_n_rt,35564725,37060225
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_n,3491006,4832654
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_rt,669171,1208164
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_t,166626623,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_t,2323842879,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_mi1_t,2201065245,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_n_t,2323842879,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_rt_t,329976139,67651887
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_t,48138946,8821806
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_t,3329068,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_t,2477397,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_n_t,3329068,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_rt_t,643603,839822
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_t,39543298,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_n_t,57810010,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_rt_t,11708106,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_n_t,39543298,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_rt_t,8074873,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_n_rt_t,11708106,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_mc_mi1_t,1313213,761778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_kt_mc_mi1_t,1162173,761778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_it_mc_mi1_t,31348,24834
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_kt_mc_mi1_t,16568218,15013047
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_it_mc_mi1_t,482171,489425
0aa20c5dc3b43192981c7a9b841b97c278429bf5,it_kt_mc_mi1_t,420048,489425
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_kt_mc_t,57113,93461
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mi1_n_t,110998261,104651387
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mi1_rt_t,19518543,26162847
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_kt_mi1_t,2788311,3411636
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mi1_n_rt_t,24688374,26162847
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_n_t,3332264,3411636
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_rt_t,632719,852909
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_n_rt_t,2361627,6400778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1,206332757,19450134
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_n,206332757,19450134
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_rt,31279782,4862534
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1,3556636,634074
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_n,2855265118,383321307
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_rt,437530591,95830327
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_it_mc_mi1,50031939,12496275
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_n_rt,437530591,95830327
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_n,50031939,12496275
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_rt,8042645,3124069
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_n,4948667,4758503
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_rt,1013424,1189626
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_n_rt,1013424,1189626
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_n_rt,16903195,23445026
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_n_rt,669171,1208164
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1_t,166626623,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_mi1_t,160049739,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_n_t,166626623,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_rt_t,23210854,3432730
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1_t,3415080,447628
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_mi1_t,2201065245,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_n_t,2323842879,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_rt_t,329976139,67651887
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_it_mc_mi1_t,48138946,8821806
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_mi1_n_t,2201065245,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_mi1_rt_t,311414830,67651887
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_kt_mc_mi1_t,44867316,8821806
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_mc_mi1_n_rt_t,329976139,67651887
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_n_t,48138946,8821806
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_rt_t,7657025,2205452
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_kt_mc_t,2477397,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_n_t,3329068,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_rt_t,643603,839822
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_n_t,2477397,3359288
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_rt_t,486946,839822
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_n_rt_t,643603,839822
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_n_t,39543298,66204522
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_rt_t,8074873,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_n_rt_t,11708106,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mc_n_rt_t,8074873,16551130
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_kt_mc_mi1_t,1162173,761778
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_ct_it_mc_mi1_t,31348,24834
0aa20c5dc3b43192981c7a9b841b97c278429bf5,cn_it_kt_mc_mi1_t,27937,24834
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ct_it_kt_mc_mi1_t,420048,489425
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_kt_mi1_n_rt_t,19518543,26162847
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_kt_mi1_n_t,2788311,3411636
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_kt_mi1_rt_t,536400,852909
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mi1_n_rt_t,632719,852909
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1_n,206332757,19450134
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1_rt,31279782,4862534
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_it_mc_mi1,3556636,634074
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_n_rt,31279782,4862534
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1_n,3556636,634074
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1_rt,548714,158518
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_n_rt,437530591,95830327
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_it_mc_mi1_n,50031939,12496275
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_it_mc_mi1_rt,8042645,3124069
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_it_mc_mi1_n_rt,8042645,3124069
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_n_rt,1013424,1189626
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_kt_mc_mi1_t,160049739,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1_n_t,166626623,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_mc_mi1_rt_t,23210854,3432730
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_ct_it_mc_mi1_t,3415080,447628
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_mi1_n_t,160049739,13730917
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_kt_mc_mi1_rt_t,22251198,3432730
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_kt_mc_mi1_t,3249328,447628
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_mc_mi1_n_rt_t,23210854,3432730
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1_n_t,3415080,447628
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_cn_it_mc_mi1_rt_t,520884,111907
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_mi1_n_t,2201065245,270607546
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_kt_mc_mi1_rt_t,311414830,67651887
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_it_kt_mc_mi1_t,44867316,8821806
0aa20c5dc3b43192981c7a9b841b97c278429bf5,ci_ct_mc_mi1_n_rt_t,329976139,67651887
