timestamp,episode_id,episode,event_type,event_class,observed_annulus_pa,expected_annulus_pa,observed_choke_pa,expected_choke_pa,observed_xmas_pa,expected_xmas_pa,observed_xmas_degc,expected_xmas_degc
184440,9,hydrate_prod_a,8,108,,,6303461.0,6876949.75,8510856.0,10205110.0,22.13,22.12
184500,9,hydrate_prod_a,8,108,,,6232757.5,6876949.75,8454611.0,10093952.5,25.44,22.31
184560,9,hydrate_prod_a,8,108,,,6163690.0,6876949.75,8506253.5,9966688.25,36.17,22.49
184620,9,hydrate_prod_a,8,108,,,6133248.5,6876949.75,8575478.0,9834362.5,41.0,22.49
184680,9,hydrate_prod_a,8,108,,,6125064.0,6876949.75,8567009.5,9707558.5,40.35,22.51
184740,9,hydrate_prod_a,8,108,,,6109025.5,6876949.75,8510856.0,9586047.5,39.82,22.54
184800,9,hydrate_prod_a,8,108,,,6084475.0,6876949.75,8433530.5,9464536.0,39.14,22.58
184860,9,hydrate_prod_a,8,108,,,6037666.5,6876949.75,8355744.5,9343024.75,38.9,22.62
184920,9,hydrate_prod_a,8,108,,,5999695.5,6806082.25,8267373.5,9221743.75,38.95,22.71
184980,9,hydrate_prod_a,8,108,,,5990858.0,6731450.0,8178080.5,9105525.25,38.77,22.83
185040,9,hydrate_prod_a,8,108,,,5959761.5,6656818.0,8068996.5,8983783.25,38.08,22.83
185100,9,hydrate_prod_a,8,108,,,5935211.5,6582022.25,7990290.5,8857439.5,37.8,22.83
185160,9,hydrate_prod_a,8,108,,,5888075.0,6503298.25,7879826.0,8746974.75,38.09,23.11
185220,9,hydrate_prod_a,8,108,,,5840612.0,6420974.25,7769820.5,8637200.25,38.19,23.77
185280,9,hydrate_prod_a,8,108,,,5785292.5,6342577.75,7669022.0,8576536.75,38.78,24.39
185340,9,hydrate_prod_a,8,108,,,5721789.5,6268109.25,7538765.5,8571243.75,38.13,25.02
185400,9,hydrate_prod_a,8,108,,,5643229.5,6198223.75,7459138.0,8538932.75,38.48,30.81
185460,9,hydrate_prod_a,8,108,,,5564669.5,6148469.25,7327501.5,8510856.0,38.15,36.99
185520,9,hydrate_prod_a,8,108,,,5485782.0,6129156.25,7226702.0,8508554.75,33.61,36.99
185580,9,hydrate_prod_a,8,108,,,5399693.5,6117044.75,7237288.5,8480432.25,35.17,36.99
185640,9,hydrate_prod_a,8,108,,,5322115.5,6096750.25,7350054.5,8444070.75,41.11,37.94
185700,9,hydrate_prod_a,8,108,,,5267451.0,6061070.75,7508848.0,8394637.5,44.74,38.09
185760,9,hydrate_prod_a,8,108,,,5221296.5,6018681.0,7509308.0,8311559.0,44.67,38.11
185820,9,hydrate_prod_a,8,108,,,5198056.0,5995276.75,7519894.0,8222727.0,45.14,38.14
185880,9,hydrate_prod_a,8,108,,,5182344.0,5975309.75,7518513.5,8123538.5,45.71,38.17
185940,9,hydrate_prod_a,8,108,,,5166632.0,5947486.5,7483993.0,8029643.5,45.4,38.33
186000,9,hydrate_prod_a,8,108,,,5149938.5,5911643.25,7417715.0,7935058.25,44.82,38.62
186060,9,hydrate_prod_a,8,108,,,5111640.0,5864343.5,7350975.0,7824823.25,44.74,38.77
186120,9,hydrate_prod_a,8,108,,,5095928.0,5812952.25,7273190.0,7719421.25,44.76,38.84
186180,9,hydrate_prod_a,8,108,,,5079561.5,5753541.0,7183437.0,7603893.75,44.29,38.93
186240,9,hydrate_prod_a,8,108,,,5047155.0,5682509.5,7063306.0,7529329.75,43.17,39.04
186300,9,hydrate_prod_a,8,108,,,4992163.5,5603949.5,6976775.5,7519203.75,43.36,39.48
186360,9,hydrate_prod_a,8,108,,,4938153.0,5525225.75,6933049.5,7513910.75,44.5,40.09
186420,9,hydrate_prod_a,8,108,,,4906402.0,5442737.75,6900831.0,7509078.0,45.99,40.09
186480,9,hydrate_prod_a,8,108,,,4867122.0,5360904.5,6889785.0,7496420.5,47.12,40.47
186540,9,hydrate_prod_a,8,108,,,4827514.5,5294783.25,6878738.0,7471565.5,47.8,42.14
186600,9,hydrate_prod_a,8,108,,,4780706.0,5244373.75,6866311.0,7438426.5,48.56,43.26
186660,9,hydrate_prod_a,8,108,,,4742735.5,5209676.25,6838694.0,7384345.0,48.58,43.82
186720,9,hydrate_prod_a,8,108,,,4733897.0,5190200.0,6913258.0,7350514.75,50.06,44.39
186780,9,hydrate_prod_a,8,108,,,4701164.0,5174488.0,6934430.0,7338778.0,49.89,44.58
186840,9,hydrate_prod_a,8,108,,,4638315.5,5158285.25,6934430.0,7300345.75,49.4,44.7
186900,9,hydrate_prod_a,8,108,,,4575795.0,5130789.25,6934430.0,7255239.25,49.57,44.74
186960,9,hydrate_prod_a,8,108,,,4520803.0,5103784.0,6933049.5,7231995.25,49.66,44.75
187020,9,hydrate_prod_a,8,108,,,4466793.0,5087744.75,6898068.5,7205069.5,48.71,44.79
187080,9,hydrate_prod_a,8,108,,,4427185.5,5063358.25,6822584.5,7123371.5,48.18,44.98
187140,9,hydrate_prod_a,8,108,,,4201653.0,5019659.25,6789445.5,7020040.75,48.08,45.27
187200,9,hydrate_prod_a,8,108,,,4029803.0,4965158.25,6757227.0,6955602.75,48.4,45.56
187260,9,hydrate_prod_a,8,108,,,3881520.5,4922277.5,6745259.5,6934430.0,48.97,45.85
187320,9,hydrate_prod_a,8,108,,,3757461.0,4886762.0,6717644.0,6934430.0,49.3,46.56
187380,9,hydrate_prod_a,8,108,,,3711962.0,4847318.25,6725008.0,6933739.75,49.77,47.46
187440,9,hydrate_prod_a,8,108,,,4242569.5,4804110.25,6737895.5,6933049.5,50.21,47.94
187500,9,hydrate_prod_a,8,108,,,4476285.5,4761720.75,6792206.5,6923153.75,50.36,48.13
187560,9,hydrate_prod_a,8,108,,,4484141.5,4738316.25,6825807.0,6907044.5,50.1,48.29
187620,9,hydrate_prod_a,8,108,,,4487742.5,4717530.5,6863733.0,6899449.75,49.9,48.48
187680,9,hydrate_prod_a,8,108,,,4399690.0,4669739.75,6859867.0,6893926.75,49.63,48.57
187740,9,hydrate_prod_a,8,108,,,4266138.0,4607055.25,6865390.0,6884261.5,49.63,48.64
187800,9,hydrate_prod_a,8,108,,,4133240.0,4548299.0,6857105.0,6872524.5,49.62,48.84
187860,9,hydrate_prod_a,8,108,,,4015727.5,4504272.75,6856645.0,6865850.5,49.56,49.13
187920,9,hydrate_prod_a,8,108,,,3907052.5,4485942.0,6844217.5,6864561.5,49.57,49.35
187980,9,hydrate_prod_a,8,108,,,3829474.5,4480213.5,6801413.0,6861800.0,49.69,49.48
188040,9,hydrate_prod_a,8,108,,,3792224.0,4471539.25,6789445.5,6858486.0,49.72,49.57
188100,9,hydrate_prod_a,8,108,,,3843943.0,4446989.25,6761829.5,6856875.0,49.77,49.57
188160,9,hydrate_prod_a,8,108,,,3834712.0,4413437.75,6765972.0,6850431.25,50.02,49.6
188220,9,hydrate_prod_a,8,108,,,3721454.5,4332914.0,6760449.0,6841455.75,50.15,49.63
188280,9,hydrate_prod_a,8,108,,,3723746.0,4254353.75,6770114.5,6832250.5,50.31,49.63
188340,9,hydrate_prod_a,8,108,,,3895923.0,4222111.25,6803253.5,6824195.75,50.47,49.64
188400,9,hydrate_prod_a,8,108,,,3744041.0,4167446.5,6837314.0,6824195.75,50.59,49.67
188460,9,hydrate_prod_a,8,108,,,3520799.5,4081521.5,6892086.5,6824195.75,50.63,49.71
188520,9,hydrate_prod_a,8,108,,,3226199.0,4022765.25,6935350.5,6824195.75,50.55,49.71
188580,9,hydrate_prod_a,8,108,,,3019979.0,3961390.0,6958365.0,6824195.75,50.39,49.71
188640,9,hydrate_prod_a,8,108,,,2765641.0,3901487.75,7002090.5,6824195.75,50.3,49.75
188700,9,hydrate_prod_a,8,108,,,2448455.0,3888721.75,7034770.0,6824195.75,50.23,49.77
188760,9,hydrate_prod_a,8,108,,,2247471.5,3862731.75,7057783.0,6824195.75,50.13,49.84
188820,9,hydrate_prod_a,8,108,,,2182528.5,3839327.5,7101508.5,6824195.75,50.17,49.96
188880,9,hydrate_prod_a,8,108,,,3097295.5,3832093.25,7136029.0,6831560.5,50.2,50.06
188940,9,hydrate_prod_a,8,108,,,2907376.5,3810849.25,7201387.5,6840765.75,50.2,50.11
189000,9,hydrate_prod_a,8,108,,,2592809.0,3774842.5,7247414.5,6850431.25,50.2,50.14
189060,9,hydrate_prod_a,8,108,,,2272022.0,3750751.0,7334405.5,6856875.0,50.17,50.16
189120,9,hydrate_prod_a,8,108,,,1983641.0,3733893.5,7390558.5,6858486.0,50.13,50.16
189180,9,hydrate_prod_a,8,108,,,1749270.0,3733893.5,7468803.5,6861800.0,49.97,50.16
189240,9,hydrate_prod_a,8,108,,,1605571.0,3722600.25,7568223.0,6864561.5,49.85,50.14
189300,9,hydrate_prod_a,8,108,,,1722036.0,3621127.0,7667640.5,6878738.25,49.75,50.13
189360,9,hydrate_prod_a,8,108,,,1641905.0,3373499.25,7767519.5,6913718.5,49.56,50.13
189420,9,hydrate_prod_a,8,108,,,1673460.0,3161747.25,7878444.5,6946857.75,49.46,50.13
189480,9,hydrate_prod_a,8,108,,,1595751.0,3058637.25,7998575.5,6980227.75,49.37,50.13
189540,9,hydrate_prod_a,8,108,,,1482821.0,2963677.75,8087407.0,7018430.25,49.4,50.13
189600,9,hydrate_prod_a,8,108,,,1480202.0,2836508.75,8187746.5,7046276.5,48.98,50.13
189660,9,hydrate_prod_a,8,108,,,1417681.5,2679225.0,8308797.5,7079645.75,48.9,50.13
189720,9,hydrate_prod_a,8,108,,,1364326.0,2520632.0,8418802.0,7118768.75,48.46,50.13
189780,9,hydrate_prod_a,8,108,,,1348286.5,2360238.5,8519141.0,7168708.25,48.17,50.13
189840,9,hydrate_prod_a,8,108,,,1330414.0,2259746.75,8640652.0,7224401.0,47.86,50.13
189900,9,hydrate_prod_a,8,108,,,1337485.0,2215000.0,8761703.5,7290910.0,47.65,50.13
189960,9,hydrate_prod_a,8,108,,,1325701.0,2083084.75,8872168.0,7362482.0,47.18,50.13
190020,9,hydrate_prod_a,8,108,,,1326355.0,1866455.5,8982632.5,7429681.0,46.85,50.05
190080,9,hydrate_prod_a,8,108,,,1336699.0,1735653.0,9093558.0,7518513.25,46.38,49.91
190140,9,hydrate_prod_a,8,108,,,1320790.5,1697748.0,9214608.5,7617931.75,46.02,49.8
190200,9,hydrate_prod_a,8,108,,,1323737.0,1657682.5,9324613.5,7717580.0,45.64,49.65
190260,9,hydrate_prod_a,8,108,,,1317845.0,1623738.0,9424953.0,7822982.0,45.2,49.51
190320,9,hydrate_prod_a,8,108,,,1317190.0,1600661.0,9545543.5,7938510.0,44.96,49.43
190380,9,hydrate_prod_a,8,108,,,1301805.5,1539286.0,9645421.5,8042991.25,44.39,49.38
190440,9,hydrate_prod_a,8,108,,,1297222.5,1481511.5,9755886.5,8137576.75,44.1,49.18
190500,9,hydrate_prod_a,8,108,,,1318826.5,1448941.75,9866351.5,8248272.0,43.65,48.94
190560,9,hydrate_prod_a,8,108,,,1333164.0,1391003.75,9975896.5,8363799.75,43.26,48.68
190620,9,hydrate_prod_a,8,108,,,1289890.5,1356306.25,10064265.0,8468971.5,42.71,48.32
190680,9,hydrate_prod_a,8,108,,,1294931.0,1342885.75,10154020.0,8579896.5,42.11,48.01
190740,9,hydrate_prod_a,8,108,,,1304097.0,1337092.0,10274155.0,8701177.75,41.66,47.75
190800,9,hydrate_prod_a,8,108,,,1275553.0,1334931.5,10362980.0,8816935.75,41.04,47.42
190860,9,hydrate_prod_a,8,108,,,1311691.0,1331789.0,10461485.0,8927400.25,40.34,47.02
190920,9,hydrate_prod_a,8,108,,,1302133.0,1328384.5,10539730.0,9038095.25,39.6,46.61
190980,9,hydrate_prod_a,8,108,,,1302787.0,1326028.0,10638685.0,9154083.25,38.79,46.2
191040,9,hydrate_prod_a,8,108,,,1319154.0,1324719.0,10726595.0,9269611.0,37.89,45.83
191100,9,hydrate_prod_a,8,108,,,1356142.5,1324719.0,10803925.0,9374783.25,36.87,45.42
191160,9,hydrate_prod_a,8,108,,,1517191.0,1324719.0,10881705.0,9485248.25,35.94,45.08
191220,9,hydrate_prod_a,8,108,,,1588222.0,1324719.0,10968700.0,9595482.5,35.04,44.67
191280,9,hydrate_prod_a,8,108,,,1665473.0,1324719.0,11025770.0,9700654.0,34.18,44.24
191340,9,hydrate_prod_a,8,108,,,1714573.0,1324719.0,11123810.0,9811119.0,33.35,43.87
191400,9,hydrate_prod_a,8,108,,,1807863.0,1324719.0,11189630.0,9921124.0,32.72,43.46
191460,9,hydrate_prod_a,8,108,,,1878239.5,1324719.0,11244400.0,10020080.75,32.11,42.99
191520,9,hydrate_prod_a,8,108,,,1940433.0,1324719.0,11288585.0,10109142.5,31.64,42.41
191580,9,hydrate_prod_a,8,108,,,1988551.0,1324719.0,11333230.0,10214087.5,31.25,41.88
191640,9,hydrate_prod_a,8,108,,,2049893.0,1324719.0,11387085.0,10318567.5,30.87,41.35
191700,9,hydrate_prod_a,8,108,,,2046489.0,1324719.0,11409175.0,10412232.5,30.62,40.69
191760,9,hydrate_prod_a,8,108,,,2089042.5,1325046.0,11431730.0,10500607.5,30.45,39.97
191820,9,hydrate_prod_a,8,108,,,2120793.5,1328450.5,11464410.0,10589207.5,30.13,39.19
191880,9,hydrate_prod_a,8,108,,,2161056.0,1328450.5,11486965.0,10682640.0,29.75,38.34
191940,9,hydrate_prod_a,8,108,,,2223904.0,1344653.25,11519180.0,10765260.0,29.43,37.38
192000,9,hydrate_prod_a,8,108,,,2285770.0,1436666.75,11530685.0,10842815.0,29.26,36.4
192060,9,hydrate_prod_a,8,108,,,2307374.0,1552706.5,11552320.0,10925202.5,27.98,35.49
192120,9,hydrate_prod_a,8,108,,,2173822.0,1626847.5,11560150.0,10997235.0,26.4,34.61
192180,9,hydrate_prod_a,8,108,,,2268421.0,1690023.0,11555540.0,11074790.0,27.33,33.77
192240,9,hydrate_prod_a,8,108,,,2272022.0,1761218.0,11574875.0,11156720.0,28.48,33.03
192300,9,hydrate_prod_a,8,108,,,2343315.0,1843051.25,11596510.0,11217015.0,27.57,32.41
192360,9,hydrate_prod_a,8,108,,,2333429.5,1909336.25,11607090.0,11266492.5,27.18,31.87
192420,9,hydrate_prod_a,8,108,,,2379715.0,1964492.0,11607090.0,11310907.5,26.09,31.44
192480,9,hydrate_prod_a,8,108,,,2406687.0,2017520.0,11607090.0,11360157.5,25.6,31.06
192540,9,hydrate_prod_a,8,108,,,2404919.5,2048191.0,11607555.0,11398130.0,24.97,30.75
192600,9,hydrate_prod_a,8,108,,,2425541.0,2069467.75,11615380.0,11420452.5,24.63,30.54
192660,9,hydrate_prod_a,8,108,,,2426196.0,2104918.0,11609860.0,11448070.0,24.52,30.29
192720,9,hydrate_prod_a,8,108,,,2443217.5,2140924.75,11615380.0,11475687.5,24.14,29.94
192780,9,hydrate_prod_a,8,108,,,2491990.0,2167439.0,11607090.0,11503072.5,23.88,29.59
192840,9,hydrate_prod_a,8,108,,,2576115.0,2198863.0,11606175.0,11524932.5,23.39,29.35
192900,9,hydrate_prod_a,8,108,,,2606229.0,2246162.5,11585000.0,11541502.5,22.82,28.87
192960,9,hydrate_prod_a,8,108,,,2606884.0,2270221.5,11584080.0,11553930.0,21.57,28.23
193020,9,hydrate_prod_a,8,108,,,2622596.0,2278896.0,11562910.0,11557845.0,19.72,27.77
193080,9,hydrate_prod_a,8,108,,,2638308.0,2296572.0,11562450.0,11561300.0,18.68,27.45
193140,9,hydrate_prod_a,8,108,,,2650747.0,2320401.75,11551860.0,11561300.0,18.06,27.25
193200,9,hydrate_prod_a,8,108,,,2645182.5,2338372.25,11551860.0,11561300.0,17.89,26.79
193260,9,hydrate_prod_a,8,108,,,2637653.0,2361515.0,11551860.0,11561300.0,18.04,26.24
193320,9,hydrate_prod_a,8,108,,,2641581.5,2392317.25,11552320.0,11561300.0,18.92,25.84
193380,9,hydrate_prod_a,8,108,,,2733562.0,2405803.25,11559230.0,11561300.0,20.22,25.29
193440,9,hydrate_prod_a,8,108,,,2772187.5,2416114.0,11540820.0,11561300.0,21.21,24.8
193500,9,hydrate_prod_a,8,108,,,2794773.0,2425868.5,11540820.0,11561300.0,21.19,24.58
193560,9,hydrate_prod_a,8,108,,,2795755.5,2434706.75,11540820.0,11561300.0,21.55,24.33
193620,9,hydrate_prod_a,8,108,,,2820305.5,2467603.75,11541275.0,11561300.0,22.14,24.01
193680,9,hydrate_prod_a,8,108,,,2850813.0,2534052.5,11549100.0,11561300.0,22.71,23.63
193740,9,hydrate_prod_a,8,108,,,2805510.0,2591172.0,11540355.0,11561300.0,22.14,23.11
193800,9,hydrate_prod_a,8,108,,,2854086.0,2606556.5,11529310.0,11561300.0,21.63,22.77
193860,9,hydrate_prod_a,8,108,,,2848456.0,2614740.0,11517805.0,11561300.0,21.07,22.43
193920,9,hydrate_prod_a,8,108,,,2825084.5,2630124.5,11496170.0,11560840.0,21.12,22.14
193980,9,hydrate_prod_a,8,108,,,2838963.5,2637980.5,11485580.0,11560840.0,21.37,21.88
194040,9,hydrate_prod_a,8,108,,,2834054.0,2639944.75,11485580.0,11555775.0,21.44,21.6
194100,9,hydrate_prod_a,8,108,,,2836017.5,2643382.0,11485120.0,11552090.0,21.62,21.6
194160,9,hydrate_prod_a,8,108,,,2882171.5,2647964.75,11473615.0,11551860.0,21.16,21.56
194220,9,hydrate_prod_a,8,108,,,2906067.0,2692154.5,11451980.0,11551860.0,20.74,21.5
194280,9,hydrate_prod_a,8,108,,,2939782.0,2752874.75,11441400.0,11550480.0,20.46,21.4
194340,9,hydrate_prod_a,8,108,,,3023907.0,2783480.25,11440935.0,11545187.5,20.26,21.29
194400,9,hydrate_prod_a,8,108,,,3050879.0,2795264.25,11429890.0,11541047.5,19.98,21.2
194460,9,hydrate_prod_a,8,108,,,3048784.0,2800632.75,11418385.0,11540820.0,19.71,21.17
194520,9,hydrate_prod_a,8,108,,,3059259.0,2812907.75,11396750.0,11540820.0,19.3,21.14
194580,9,hydrate_prod_a,8,108,,,3056640.0,2822695.0,11385705.0,11540587.5,19.05,21.1
194640,9,hydrate_prod_a,8,108,,,3065806.0,2829569.25,11374660.0,11534832.5,18.83,20.91
194700,9,hydrate_prod_a,8,108,,,3060175.0,2835035.75,11363610.0,11523557.5,18.7,20.6
194760,9,hydrate_prod_a,8,108,,,3115560.5,2837490.5,11351185.0,11506987.5,18.88,20.36
194820,9,hydrate_prod_a,8,108,,,3273662.5,2843709.75,11307455.0,11490875.0,18.73,20.36
194880,9,hydrate_prod_a,8,108,,,3459588.0,2849634.5,11274315.0,11485580.0,19.05,20.36
194940,9,hydrate_prod_a,8,108,,,3768263.5,2852449.5,11241180.0,11485350.0,19.58,20.36
195000,9,hydrate_prod_a,8,108,,,4129967.0,2868128.75,11208500.0,11479367.5,20.68,20.57
195060,9,hydrate_prod_a,8,108,,,4502145.0,2894119.25,11185485.0,11462797.5,21.91,20.71
195120,9,hydrate_prod_a,8,108,,,4944700.0,2922924.5,11140380.0,11446690.0,21.83,20.91
195180,9,hydrate_prod_a,8,108,,,5449775.0,2981844.5,11073645.0,11441167.5,20.8,20.94
195240,9,hydrate_prod_a,8,108,,,6013443.5,3036345.5,10997240.0,11435412.5,20.85,20.82
195300,9,hydrate_prod_a,8,108,,,6713937.5,3049831.5,10942460.0,11424137.5,21.49,20.82
195360,9,hydrate_prod_a,8,108,,,7424251.5,3053759.5,10897820.0,11407567.5,22.55,20.82
195420,9,hydrate_prod_a,8,108,,,7617705.5,3057949.5,10843505.0,11391227.5,21.94,20.82
195480,9,hydrate_prod_a,8,108,,,7538490.0,3059717.0,10806685.0,11380182.5,22.0,20.82
195540,9,hydrate_prod_a,8,108,,,7508376.0,3062990.5,10686090.0,11369135.0,21.83,20.82
195600,9,hydrate_prod_a,8,108,,,7508048.5,3090683.25,10586675.0,11357397.5,22.1,20.82
195660,9,hydrate_prod_a,8,108,,,7499210.5,3194611.5,10487260.0,11329320.0,22.15,20.82
195720,9,hydrate_prod_a,8,108,,,7467786.5,3366625.25,10388755.0,11290885.0,23.31,20.82
195780,9,hydrate_prod_a,8,108,,,7437344.5,3613925.75,10309590.0,11257747.5,23.68,20.82
195840,9,hydrate_prod_a,8,108,,,7427197.5,3949115.25,10188080.0,11224840.0,23.19,20.82
195900,9,hydrate_prod_a,8,108,,,7363367.5,4316056.0,10067490.0,11196992.5,20.24,20.77
195960,9,hydrate_prod_a,8,108,,,7277278.5,4723422.5,9968072.0,11162932.5,20.3,20.71
196020,9,hydrate_prod_a,8,108,,,7200028.0,5197237.5,9867272.5,11107012.5,20.9,20.74
196080,9,hydrate_prod_a,8,108,,,7151909.5,5731609.25,9736554.5,11035442.5,21.32,20.82
196140,9,hydrate_prod_a,8,108,,,7081205.5,6363690.5,9647724.0,10969850.0,21.68,20.87
196200,9,hydrate_prod_a,8,108,,,7010829.5,6862383.5,9547384.0,10920140.0,21.42,21.11
196260,9,hydrate_prod_a,8,108,,,6947980.5,6979405.0,9426794.5,10870662.5,21.26,21.29
196320,9,hydrate_prod_a,8,108,,,6885133.0,6979405.0,9326915.5,10825095.0,20.98,21.29
196380,9,hydrate_prod_a,8,108,,,6821630.5,6979405.0,9215990.0,10746387.5,20.19,21.29
196440,9,hydrate_prod_a,8,108,,,6743724.5,6979405.0,9096319.5,10636382.5,19.91,21.29
196500,9,hydrate_prod_a,8,108,,,6681531.5,6979405.0,9018073.5,10536967.5,20.34,21.29
196560,9,hydrate_prod_a,8,108,,,6634068.5,6979405.0,8920036.0,10438007.5,21.11,21.29
196620,9,hydrate_prod_a,8,108,,,6579076.5,6979405.0,8853758.0,10349172.5,21.98,21.37
196680,9,hydrate_prod_a,8,108,,,6525066.0,6979405.0,8790240.0,10248835.0,23.18,21.46
196740,9,hydrate_prod_a,8,108,,,6509288.5,6979405.0,8793002.0,10127785.0,29.21,21.58
196800,9,hydrate_prod_a,8,108,,,6792825.0,6979405.0,8857440.0,10017781.0,37.2,21.76
196860,9,hydrate_prod_a,8,108,,,6963365.0,6987097.25,8882294.5,9917672.25,37.93,21.76
196920,9,hydrate_prod_a,8,108,,,7079896.0,7045362.75,8969745.0,9801913.5,37.67,21.76
196980,9,hydrate_prod_a,8,108,,,7165658.0,7080550.75,9036024.5,9692139.25,36.75,21.89
197040,9,hydrate_prod_a,8,108,,,7236034.5,7116557.5,9101843.5,9597554.0,36.18,21.96
197100,9,hydrate_prod_a,8,108,,,7298555.0,7158783.75,9157536.0,9487089.25,35.62,21.99
197160,9,hydrate_prod_a,8,108,,,7353219.5,7158783.75,9223814.5,9376855.0,34.8,21.99
197220,9,hydrate_prod_a,8,108,,,7400683.5,7158783.75,9288712.5,9307814.0,34.25,22.05
197280,9,hydrate_prod_a,8,108,,,7455675.5,7158783.75,9323693.5,9306203.0,33.67,22.13
197340,9,hydrate_prod_a,8,108,,,7509685.0,7158783.75,9400098.0,9306203.0,33.56,22.67
197400,9,hydrate_prod_a,8,108,,,7541763.5,7158783.75,9454870.0,9306203.0,33.25,23.19
197460,9,hydrate_prod_a,8,108,,,7588900.0,7158783.75,9500436.5,9306203.0,33.12,23.25
197520,9,hydrate_prod_a,8,108,,,7636036.0,7158783.75,9577302.0,9306203.0,32.95,23.43
197580,9,hydrate_prod_a,8,108,,,7682844.5,7158783.75,9642661.0,9306203.0,32.69,26.2
197640,9,hydrate_prod_a,8,108,,,7721797.0,7158783.75,9686847.0,9306203.0,32.28,30.74
197700,9,hydrate_prod_a,8,108,,,7753876.5,7158783.75,9732412.5,9306203.0,31.98,32.13
197760,9,hydrate_prod_a,8,108,,,7801012.5,7158783.75,9808817.5,9306203.0,31.47,32.13
197820,9,hydrate_prod_a,8,108,,,7847820.5,7158783.75,9864050.0,9306203.0,31.09,32.13
197880,9,hydrate_prod_a,8,108,,,7887100.5,7200846.25,9919283.0,9306203.0,30.65,32.13
197940,9,hydrate_prod_a,8,108,,,7926380.5,7267294.75,9974976.0,9306203.0,30.37,32.13
198000,9,hydrate_prod_a,8,108,,,7965988.5,7325887.25,10041715.0,9306203.0,30.31,32.13
198060,9,hydrate_prod_a,8,108,,,8012797.0,7376951.5,10118580.0,9306203.0,30.72,32.13
198120,9,hydrate_prod_a,8,108,,,8052404.0,7428179.5,10185315.0,9306203.0,31.23,32.13
198180,9,hydrate_prod_a,8,108,,,8099212.5,7482680.25,10262185.0,9361895.75,30.33,32.13
198240,9,hydrate_prod_a,8,108,,,8138492.5,7525724.25,10328925.0,9427484.0,29.74,32.13
198300,9,hydrate_prod_a,8,108,,,8178100.5,7565331.75,10406245.0,9477653.25,30.97,32.13
198360,9,hydrate_prod_a,8,108,,,8225563.5,7612468.0,10483575.0,9538869.25,30.79,32.13
198420,9,hydrate_prod_a,8,108,,,8280228.0,7659440.25,10561360.0,9609981.5,30.98,32.13
198480,9,hydrate_prod_a,8,108,,,8327691.5,7702320.75,10648810.0,9664754.0,31.7,32.13
198540,9,hydrate_prod_a,8,108,,,8382356.5,7737836.75,10715555.0,9709629.75,31.37,32.13
198600,9,hydrate_prod_a,8,108,,,8406710.0,7777444.5,10792415.0,9770615.0,29.99,31.84
198660,9,hydrate_prod_a,8,108,,,8045530.5,7824416.5,10840835.0,9836433.75,29.6,31.59
198720,9,hydrate_prod_a,8,108,,,7386608.5,7824416.5,10799320.0,9891666.5,31.61,31.54
198780,9,hydrate_prod_a,8,108,,,7291026.5,7824416.5,10764800.0,9947129.5,32.94,31.54
198840,9,hydrate_prod_a,8,108,,,7167622.0,7824416.5,10699440.0,10008345.5,33.12,31.54
198900,9,hydrate_prod_a,8,108,,,7096263.0,7824416.5,10652490.0,10080147.5,34.69,31.54
198960,9,hydrate_prod_a,8,108,,,7010174.5,7824416.5,10541570.0,10151947.5,33.47,31.54
199020,9,hydrate_prod_a,8,108,,,6970042.5,7824416.5,10421435.0,10223750.0,31.9,31.54
199080,9,hydrate_prod_a,8,108,,,7655021.5,7824416.5,10333065.0,10295555.0,30.97,31.42
199140,9,hydrate_prod_a,8,108,,,8129131.0,7867460.5,10246075.0,10295555.0,30.02,31.3
199200,9,hydrate_prod_a,8,108,,,8117216.0,7906740.5,10189925.0,10295555.0,29.33,31.16
199260,9,hydrate_prod_a,8,108,,,8021635.0,7946184.5,10112135.0,10295555.0,28.37,31.04
199320,9,hydrate_prod_a,8,108,,,7898884.5,7946184.5,10023765.0,10295555.0,28.17,30.98
199380,9,hydrate_prod_a,8,108,,,7843893.0,7946184.5,9934472.5,10295555.0,29.23,30.97
199440,9,hydrate_prod_a,8,108,,,7785955.0,7946184.5,9824927.5,10295555.0,29.45,30.88
199500,9,hydrate_prod_a,8,108,,,7659277.0,7946184.5,9735634.5,10295555.0,29.18,30.76
199560,9,hydrate_prod_a,8,108,,,7515904.5,7946184.5,9624710.0,10295555.0,28.95,30.68
199620,9,hydrate_prod_a,8,108,,,7510994.0,7946184.5,9505500.0,10295555.0,26.99,30.51
199680,9,hydrate_prod_a,8,108,,,7517803.0,7946184.5,9437840.5,10295555.0,28.19,30.35
199740,9,hydrate_prod_a,8,108,,,7455675.0,7932436.5,9338422.5,10295555.0,29.48,30.32
199800,9,hydrate_prod_a,8,108,,,7321141.0,7871388.75,9239463.5,10295555.0,29.32,30.18
199860,9,hydrate_prod_a,8,108,,,7167294.5,7814924.0,9152933.5,10295555.0,29.55,30.0
199920,9,hydrate_prod_a,8,108,,,7087098.0,7722616.0,9108287.0,10295555.0,31.47,30.0
199980,9,hydrate_prod_a,8,108,,,6968930.5,7657149.25,9051673.5,10287500.0,31.69,30.0
200040,9,hydrate_prod_a,8,108,,,6848144.5,7586412.25,8962841.0,10218000.0,32.22,30.41
200100,9,hydrate_prod_a,8,108,,,6838979.0,7516853.75,8863423.5,10151030.0,30.53,30.28
