step,esp_id,label,rms_broadband,peak1x,peak2x,median_8_13hz,coeff_a,coeff_b,baseline_rms,baseline_peak1x
316,9,Normal,0.1175705690213329,0.06671,0.00841,0.00346,-0.0007232853979249402,-5.585947580045442,0.17120691750043276,0.10408
317,9,Normal,0.19376619080737487,0.11934,0.01031,0.00073,-0.00010327767558187097,-7.010788413320234,0.18292870359787716,0.10556
318,9,Normal,0.2402423694938093,0.14768,0.0176,0.0030350000000000004,-0.0009926085529353803,-5.818559677179707,0.18292870359787716,0.10556
319,9,Normal,0.04023334935100482,0.02259,0.0214,0.00164,0.0008072615835173694,-6.410537240112893,0.18292870359787716,0.10556
320,9,Normal,0.22434525825165105,0.12848,0.01816,0.00419,-0.0007502195341148246,-5.169270858194901,0.18292870359787716,0.10556
321,9,Normal,0.1328796252252391,0.0757,0.01191,0.00298,-0.001049427317004509,-5.697666023096151,0.18292870359787716,0.10556
322,9,Normal,0.06658449744497588,0.04168,0.00519,0.0013,0.0014720174602798966,-6.7019022017848,0.17120691750043276,0.10408
323,9,Normal,0.11291559458285647,0.07448,0.01244,0.00194,-0.0006529470111108076,-6.326298316913422,0.1328796252252391,0.0757
324,9,Normal,0.1094187799237407,0.0615,0.00613,0.00125,-0.0003046808894241187,-6.259480040376439,0.1175705690213329,0.07448
325,9,Normal,0.13914800537557126,0.08889,0.00971,0.0018700000000000001,0.0002291003684244394,-6.296752931044749,0.1328796252252391,0.0757
326,9,Unbalance,0.3363020392444863,0.20745,0.00903,0.00308,-0.00033126083964616867,-5.854958860989503,0.13914800537557126,0.08889
327,9,Normal,0.06460595019036561,0.03658,0.01461,0.004535,6.619423491556668e-05,-5.513061225498569,0.13914800537557126,0.08889
328,9,Rubbing,0.2858255670859414,0.16697,0.01835,0.003345,-0.0003002920482777314,-5.603073282659046,0.13914800537557126,0.08889
329,9,Normal,0.0917354408067024,0.05212,0.01192,0.00375,-0.0009771577584757735,-5.596366844385258,0.1328796252252391,0.0757
330,9,Normal,0.09824607880215881,0.06031,0.00767,0.001775,-0.0003171726188548712,-6.3858938659456586,0.1175705690213329,0.07448
331,9,Normal,0.13104568096660035,0.07793,0.00654,0.00132,0.0007832802539472674,-6.759448277550267,0.13104568096660035,0.0757
332,9,Normal,0.08313287436387605,0.05116,0.00387,0.0029,0.00018586875972877024,-6.035793640156728,0.11291559458285647,0.07448
333,9,Normal,0.08272010517401436,0.053,0.01555,0.00064,0.0008592382243542782,-7.241025483444429,0.1094187799237407,0.0615
334,9,Normal,0.09240333164989235,0.05876,0.01157,0.00099,-0.0002532970929670117,-6.7541589891309775,0.1094187799237407,0.0615
335,9,Normal,0.1018590275822423,0.06363,0.01529,0.002855,0.00014557097954388486,-6.165232996847325,0.1018590275822423,0.0615
336,9,Normal,0.2252278395314398,0.12827,0.00503,0.0036,-6.614189307922468e-05,-6.036353766711956,0.1018590275822423,0.0615
337,9,Unbalance,0.32532363762874655,0.2029,0.00215,0.001385,-0.00038310089438381477,-6.560435678399886,0.1094187799237407,0.06363
338,9,Unbalance,0.32468011580631173,0.18399,0.01251,0.00515,-0.0008112896826464474,-5.264190057013717,0.1094187799237407,0.06363
339,9,Normal,0.23308146108174285,0.1447,0.00929,0.00157,-0.0006818110684482765,-6.122381529932008,0.13104568096660035,0.07793
340,9,Rubbing,0.10390883071231241,0.06068,0.01159,0.0041600000000000005,-0.00029307894264809966,-5.4260873244116015,0.10390883071231241,0.06363
341,9,Normal,0.1270231266344834,0.07912,0.00764,0.00238,-6.64209748388648e-05,-5.9122067068330795,0.10390883071231241,0.06363
342,9,Unbalance,0.3631639076229905,0.21533,0.01655,0.0026950000000000003,-0.0005552641886048292,-5.876530991846733,0.1270231266344834,0.07793
343,9,Unbalance,0.32909977286531206,0.19324,0.01028,0.004285000000000001,-0.0007039745896301288,-5.581598328035007,0.1270231266344834,0.07793
344,9,Misalignment,0.23648893864195847,0.13464,0.05601,0.00485,-0.0008295523658154481,-5.208501858178226,0.13104568096660035,0.07912
345,9,Normal,0.08966857197480063,0.05445,0.02414,0.0008,0.0011002615908418643,-7.050505187467229,0.13104568096660035,0.07912
346,9,Normal,0.1096604586895386,0.05729,0.00772,0.00305,-0.00034317287567733765,-5.822755894294348,0.1270231266344834,0.07912
347,9,Normal,0.13237795473567343,0.08118,0.01057,0.00107,0.00037132153743217236,-7.033638505267599,0.13237795473567343,0.08118
348,9,Normal,0.10254180172007901,0.06543,0.01366,0.001465,-0.0006507786635739082,-6.438350364238146,0.13237795473567343,0.08118
349,9,Normal,0.28720142809533517,0.16473,0.01101,0.00348,-0.0005223492627473883,-5.5687691629409395,0.2252278395314398,0.12827
350,9,Normal,0.2840071266711453,0.16302,0.01301,0.002195,-0.000441842532518441,-5.844281487976207,0.23308146108174285,0.13464
351,9,Normal,0.0470557371634958,0.02755,0.00158,0.00097,0.0013832820039659404,-7.0721539367157105,0.23308146108174285,0.13464
352,9,Normal,0.16921360879078257,0.09936,0.02758,0.0022050000000000004,-3.4898453987496146e-05,-5.787487941016818,0.16921360879078257,0.09936
353,9,Rubbing,0.07667399624383746,0.04391,0.00679,0.00431,-8.741995457073109e-05,-5.521215885328172,0.13237795473567343,0.08118
354,9,Unbalance,0.2791446352699618,0.16138,0.01517,0.0041849999999999995,-0.0006271542023690301,-5.258897601880932,0.13237795473567343,0.08118
355,9,Rubbing,0.1389407031794499,0.08505,0.00654,0.004275,0.0001927500853987353,-5.5435954009711335,0.1389407031794499,0.08505
356,9,Normal,0.1742490143444146,0.10151,0.00918,0.00125,0.0005802857560782391,-6.825174653823099,0.16921360879078257,0.09936
357,9,Normal,0.26790495124204033,0.15145,0.01336,0.002025,-0.00039140160287727245,-5.898039870423361,0.16921360879078257,0.09936
358,9,Misalignment,0.19741578356352363,0.13214,0.03329,0.003475,-0.0002879300105474638,-5.696686147856199,0.16921360879078257,0.09936
359,9,Normal,0.1503296005449359,0.08437,0.01006,0.00203,-0.0008958414470084645,-6.141727926299041,0.1503296005449359,0.08505
360,9,Normal,0.05212392253083031,0.02939,0.01554,0.00143,-0.0006557201381047696,-6.20506866781225,0.1503296005449359,0.08505
361,9,Normal,0.1314040482633621,0.08025,0.01243,0.001465,0.0002596400533728348,-6.477456974980162,0.1503296005449359,0.08505
362,9,Normal,0.06832408067438596,0.03689,0.00624,0.0013800000000000002,-0.0008514899128860297,-5.922630661059987,0.1503296005449359,0.08505
363,9,Normal,0.1210147148077456,0.06951,0.01494,0.0024749999999999998,-0.0007486043225148783,-6.182396623043562,0.1503296005449359,0.08505
364,9,Normal,0.12648132233654105,0.07842,0.00627,0.00134,0.0008445739477311308,-6.752767764504158,0.1389407031794499,0.08437
365,9,Normal,0.06610527059168579,0.03885,0.00348,0.0039900000000000005,-0.0005176229403915075,-5.490655865931469,0.1314040482633621,0.08025
366,9,Normal,0.1344775773130971,0.07906,0.00594,0.0023,-0.0003819001754083496,-5.925868754818128,0.1344775773130971,0.08025
367,9,Normal,0.08946581414149206,0.04177,0.00829,0.00321,-0.00041359040735983426,-5.867219451140589,0.1314040482633621,0.07906
368,9,Normal,0.1222431139164902,0.07002,0.01761,0.003615,-0.00016654114483371398,-5.685041013772825,0.1314040482633621,0.07906
369,9,Rubbing,0.06744383885871266,0.03848,0.01828,0.0033,-0.0004005969875397948,-5.591264194546091,0.12648132233654105,0.07842
370,9,Normal,0.25450388680725483,0.15104,0.02129,0.0027749999999999997,-0.0006821366286332739,-5.503423003491239,0.12648132233654105,0.07842
371,9,Normal,0.2309727425476868,0.13644,0.02775,0.001,7.894457389580541e-05,-6.537419322439384,0.12648132233654105,0.07842
372,9,Normal,0.14546780812262208,0.08919,0.00462,0.0009350000000000001,0.00024680075232405427,-7.22307578863076,0.12648132233654105,0.07842
373,9,Normal,0.05096859130876583,0.03148,0.01152,0.002695,-0.000137666300778785,-6.082013037828935,0.1222431139164902,0.07002
374,9,Normal,0.10967483941178122,0.06321,0.01544,0.001585,-0.0006203414809665954,-6.038808356049468,0.1210147148077456,0.06951
375,9,Normal,0.14591976459684958,0.09083,0.01509,0.001275,-0.00013962131688181615,-6.615327028151403,0.1222431139164902,0.07002
376,9,Normal,0.08491988400839935,0.04888,0.01154,0.0015300000000000001,-0.0007296641493352002,-6.012318468300559,0.1210147148077456,0.06951
377,9,Unbalance,0.316339075992834,0.18165,0.017,0.00299,-0.00015936593856222747,-6.078700975093779,0.1222431139164902,0.07002
378,9,Unbalance,0.31384157356857617,0.1942,0.02279,0.0043300000000000005,0.00027843820546919596,-6.000624052101913,0.12648132233654105,0.07842
379,9,Normal,0.0559581191606723,0.03447,0.026,0.00091,0.0009855381221224185,-6.820873999748689,0.1222431139164902,0.07002
380,9,Normal,0.13838871341261902,0.07817,0.02265,0.00548,-0.0007617245590458047,-5.28496503075125,0.1344775773130971,0.07817
381,9,Normal,0.15171182715925607,0.09483,0.01455,0.00267,-6.158656650867956e-05,-6.180453561425188,0.13838871341261902,0.07817
382,9,Normal,0.24012835921648237,0.1408,0.02371,0.001635,0.0002959606264492627,-6.48034228605445,0.14546780812262208,0.08919
383,9,Normal,0.045170137259034314,0.02544,0.00048,0.00191,-5.60902565342897e-05,-6.361589574924186,0.14546780812262208,0.08919
384,9,Unbalance,0.391991800679555,0.24334,0.01251,0.00187,-1.7564989046457116e-05,-6.3758228417982155,0.14591976459684958,0.09083
385,9,Unbalance,0.3669517659039128,0.22005,0.01468,0.00132,-9.702160959814112e-05,-6.784769904718252,0.14591976459684958,0.09083
386,9,Normal,0.3917244957875369,0.22356,0.0499,0.005765,-0.00032402055339549393,-5.237031637283676,0.14591976459684958,0.09083
387,9,Normal,0.13520221743743702,0.07933,0.02848,0.00259,-0.00019734888526583448,-6.008126824712735,0.14591976459684958,0.09083
388,9,Normal,0.27090388941467786,0.16374,0.02265,0.00334,-0.0001537605706212387,-5.5201425917006794,0.15171182715925607,0.09483
389,9,Normal,0.19925322908299378,0.11739,0.01465,0.0017599999999999998,-0.0001743894973064538,-6.296315981086585,0.19925322908299378,0.11739
390,9,Normal,0.09504739817585749,0.06031,0.01385,0.00135,0.0006893664985472656,-6.840771037178943,0.19925322908299378,0.11739
391,9,Normal,0.13618292771122228,0.07563,0.02515,0.00611,-0.00027927349191549284,-5.321572964350412,0.19925322908299378,0.11739
392,9,Normal,0.09718765713813662,0.06081,0.00249,0.0026550000000000002,-7.388287132754082e-05,-6.261366992717396,0.15171182715925607,0.09483
393,9,Normal,0.17123412685560083,0.09745,0.00292,0.001865,-0.0005983449153337577,-6.015307367493972,0.15171182715925607,0.09483
394,9,Rubbing,0.050950531891237404,0.02859,0.02294,0.00518,-0.00015853194297751563,-5.194380247630293,0.15171182715925607,0.09483
395,9,Normal,0.1557931927267684,0.08726,0.02148,0.001715,-0.0002071810928174188,-6.272944108750557,0.1557931927267684,0.09483
396,9,Unbalance,0.3221853525534642,0.18619,0.01475,0.00234,-0.0009378668770034398,-5.677220378826023,0.17123412685560083,0.09745
397,9,Normal,0.10314208500898168,0.06812,0.01221,0.00175,0.0006323247931836257,-6.599821370723666,0.1557931927267684,0.08726
398,9,Normal,0.11559544022148971,0.07055,0.00241,0.00135,-0.00016876894952379037,-6.45959024619026,0.1557931927267684,0.08726
399,9,Normal,0.2878439506051847,0.16456,0.01728,0.0023049999999999998,-0.0005349827899657015,-5.888386447429082,0.1557931927267684,0.08726
400,9,Unbalance,0.33861069238876673,0.19347,0.00808,0.00353,-0.0006879658149222071,-5.548278190344988,0.1557931927267684,0.08726
401,9,Unbalance,0.13184303925501717,0.07557,0.00702,0.00363,-0.0008826563452469047,-5.6544638474505815,0.13618292771122228,0.07933
402,9,Normal,0.153081816686372,0.09585,0.00273,0.00251,-0.000659171622413285,-6.010942744205383,0.153081816686372,0.08726
403,9,Normal,0.06246303466851415,0.0407,0.00453,0.002705,0.0010176853337190719,-6.04820047757801,0.13618292771122228,0.07563
404,9,Normal,0.09401434465016495,0.05977,0.01918,0.00066,0.0007909009830010357,-7.249747525820473,0.13184303925501717,0.07557
405,9,Normal,0.2098574892635476,0.11863,0.00609,0.00265,-0.0002197655382396689,-5.892704538503894,0.13618292771122228,0.07563
406,9,Normal,0.27682739459815026,0.15892,0.00801,0.00202,-0.0009931026836298778,-5.863768507655356,0.153081816686372,0.08726
407,9,Normal,0.0771255865455816,0.04587,0.00402,0.001095,0.0007617016626695867,-6.870595910616732,0.153081816686372,0.08726
408,9,Rubbing,0.05475296612969931,0.03121,0.01315,0.0062050000000000004,-0.0004788803059932415,-5.116180504504657,0.13184303925501717,0.07557
409,9,Unbalance,0.320710961614972,0.18084,0.01258,0.00305,-0.0003802615107719587,-5.736866338515615,0.153081816686372,0.08726
410,9,Normal,0.15404832780656855,0.091,0.01299,0.001225,-0.00040660978765045966,-6.614245830526046,0.153081816686372,0.091
411,9,Rubbing,0.1130315433850215,0.06071,0.01339,0.0029449999999999997,-0.0003396809110765561,-5.636734159679517,0.13184303925501717,0.07557
412,9,Unbalance,0.35812090276888336,0.21963,0.01403,0.005889999999999999,-0.0008454586865184865,-5.238731161998469,0.153081816686372,0.091
413,9,Misalignment,0.1043735210673665,0.06483,0.0341,0.00191,0.0008825948442320854,-6.27412570140912,0.153081816686372,0.091
414,9,Normal,0.10764096106965973,0.06625,0.00406,0.00142,-0.000436565381732417,-6.434332494582404,0.13184303925501717,0.07557
415,9,Normal,0.06260090175069366,0.03568,0.00261,0.003545,-0.0004915262632118668,-5.408181264011485,0.1130315433850215,0.06625
416,9,Normal,0.14983553650586365,0.09546,0.01586,0.00116,-0.0004839752165558246,-6.540018451644934,0.1130315433850215,0.06625
417,9,Normal,0.1111945524744805,0.06566,0.00677,0.0021,-3.06880612278838e-05,-6.168604788858518,0.1111945524744805,0.06566
418,9,Unbalance,0.3047887504485689,0.18727,0.00835,0.00333,-0.0005919609095378923,-5.2758891405948605,0.1130315433850215,0.06625
419,9,Misalignment,0.116237215641119,0.07439,0.04063,0.000895,0.0013728606981279867,-6.937117778325382,0.116237215641119,0.07439
420,9,Normal,0.22984645418191685,0.14698,0.00787,0.00205,-4.9823752068505596e-05,-6.1940576057426755,0.116237215641119,0.07439
0,10,Rubbing,0.0751976794854735,0.00227,0.0004,0.00353,-0.0013035065772474615,-5.136763151503887,0.0751976794854735,0.00227
1,10,Normal,0.08081525103592763,0.00167,0.00057,0.002595,-0.000559054633421337,-5.87228646515649,0.07800646526070057,0.00197
2,10,Normal,0.1414508716834223,0.00085,0.00087,0.00126,0.00038429522592623106,-6.512780658128458,0.08081525103592763,0.00167
3,10,Normal,0.028262096525204918,0.00086,0.00025,0.00328,-0.0019566394021661338,-5.512447693666497,0.07800646526070057,0.001265
4,10,Rubbing,0.11555192079753586,0.00073,0.00024,0.008154999999999999,-0.0022609492423054235,-4.108903496017181,0.08081525103592763,0.00086
5,10,Normal,0.13687515223735827,0.00165,0.00053,0.00154,-0.0004406498366137737,-6.439095386625362,0.09818358591673174,0.001255
6,10,Normal,0.15920649421427505,0.00103,0.00037,0.00241,-0.0002143590339622029,-5.834450706047636,0.11555192079753586,0.00103
7,10,Normal,0.06977269523244749,0.00077,0.00034,0.00138,-0.000632854244096718,-5.800188854261931,0.09818358591673174,0.0009450000000000001
8,10,Normal,0.053106396036635736,0.00092,0.00362,0.001545,-0.0015594198907010201,-5.9543734851732975,0.08081525103592763,0.00092
9,10,Normal,0.07085428780250354,0.00204,0.00087,0.002935,-0.0006680846209666244,-5.670364448477377,0.07800646526070057,0.0009750000000000001
10,10,Rubbing,0.18608028267390397,0.00111,0.00061,0.002445,-0.0006678219086295955,-5.711961569241851,0.08081525103592763,0.00103
11,10,Normal,0.2817761441286327,0.00154,0.00126,0.001365,-6.825000277923116e-05,-6.1209841908023,0.09818358591673174,0.0010700000000000002
12,10,Normal,0.087083111451073,0.00129,0.00966,0.00345,-0.0008831951832637,-5.434751916095637,0.087083111451073,0.00111
13,10,Rubbing,0.16831138731529724,0.0009,0.00035,0.00398,-0.0008636503268372491,-5.212606188642537,0.10131751612430442,0.0010700000000000002
14,10,Normal,0.125369497087609,0.00239,0.00086,0.001905,0.00012105082908802516,-6.139738955453729,0.11555192079753586,0.00111
15,10,Normal,0.09539332471404904,0.00177,0.00054,0.00384,-0.0011861661670132086,-4.97270043490816,0.11555192079753586,0.00111
16,10,Normal,0.03890950912052219,0.00103,0.00051,0.000405,-0.0001213947751392707,-7.122763174208991,0.11555192079753586,0.00103
17,10,Normal,0.14032828296533809,0.00091,0.00091,0.0007,-0.0007323433791415482,-6.752971563247373,0.11555192079753586,0.00103
18,10,Normal,0.10448031393520983,0.00146,0.00099,0.000845,-0.0005820517031197796,-6.652450570216094,0.11555192079753586,0.00111
19,10,Normal,0.12767712050324442,0.00097,0.00055,0.00114,-0.0009195908384740924,-6.69344622485723,0.125369497087609,0.00111
20,10,Normal,0.041103370907992445,0.00083,0.0002,0.00172,-0.0015569358003016123,-5.801852528134607,0.10448031393520983,0.00103
21,10,Normal,0.11720035366840836,0.00128,0.00048,0.001375,-0.00072308838163159,-6.087797649319407,0.10448031393520983,0.00111
22,10,Rubbing,0.06486521949396302,0.00097,0.00032,0.003405,-0.0004190617693250902,-5.691559057768259,0.10448031393520983,0.00111
23,10,Normal,0.040326790102858424,0.0002,0.00024,0.00316,-0.0007747415252185961,-5.933021050806888,0.10448031393520983,0.00111
24,10,Normal,0.1441696722615405,0.00131,0.00094,0.00084,-0.0005590832880168676,-6.544349685099176,0.11720035366840836,0.00111
25,10,Normal,0.10288497266364997,0.00039,0.00082,0.00434,-0.0011881981655016362,-5.445869913355563,0.10448031393520983,0.00103
26,10,Normal,0.06868315805202903,0.00118,0.00058,0.003045,-0.001097579920001746,-5.717531228905303,0.10288497266364997,0.00103
27,10,Normal,0.1398173844698863,0.00109,0.00086,0.00103,2.3745321239995973e-05,-6.585557550258606,0.10448031393520983,0.00103
28,10,Normal,0.09456556825821966,0.00035,0.00097,0.00238,-0.001451153255691935,-5.79357208745423,0.10288497266364997,0.00103
29,10,Normal,0.18783504651688404,0.00064,0.00023,0.0006950000000000001,-0.0013224075698759859,-5.939803089561553,0.10288497266364997,0.00097
30,10,Normal,0.10955753967664664,0.00044,0.00126,0.00075,-0.0005138073686537709,-6.901827421639301,0.10448031393520983,0.00097
31,10,Normal,0.07807079031238252,0.00077,0.00062,0.00051,0.002090693738682641,-7.57837895423966,0.10448031393520983,0.00091
32,10,Normal,0.16773841748389068,0.00079,0.00067,0.001905,-0.000501969517056965,-6.124537689828948,0.10448031393520983,0.00083
33,10,Rubbing,0.03500834186304744,0.00017,0.00063,0.006234999999999999,-0.0011458517181096581,-5.03768412572226,0.10288497266364997,0.00079
34,10,Normal,0.026761950601553692,0.00063,0.00055,0.00193,-0.0008848133427800162,-6.076528909137084,0.09456556825821966,0.00077
35,10,Normal,0.13716192110057368,0.00071,0.00025,0.00209,-0.0006281148387140334,-6.325922376923597,0.10288497266364997,0.00071
36,10,Rubbing,0.11522368202761096,0.00041,0.00071,0.004365,-0.0008020768374145811,-5.207398787162608,0.10288497266364997,0.00064
37,10,Normal,0.0766667189854894,0.00067,0.00054,0.00249,-0.0009017824490888761,-6.186155927773523,0.10288497266364997,0.00064
38,10,Normal,0.10596380278189341,0.00083,0.00035,0.002785,-0.0016919524769361417,-5.857988291624328,0.10596380278189341,0.00067
39,10,Normal,0.14342450697143777,0.00095,0.00012,0.00053,-0.0006132540245074754,-6.704965861919233,0.10596380278189341,0.00067
40,10,Normal,0.079837307695087,0.00099,0.0007,0.00096,-0.0007573633403934998,-6.508354970429741,0.10596380278189341,0.00071
41,10,Normal,0.0880001011363055,0.00115,0.00081,0.004,-0.0012390275798688647,-5.00350123968777,0.10596380278189341,0.00071
42,10,Normal,0.040399407173868286,0.00087,0.00043,0.001395,-0.0017684676812814515,-5.8323492154559275,0.09456556825821966,0.00071
43,10,Normal,0.10771345227036408,0.00126,0.00059,0.00147,-0.0006453203675038026,-6.133420464812635,0.10596380278189341,0.00077
44,10,Normal,0.049209735825342535,0.00164,0.0007,0.004869999999999999,-0.0019465140493992168,-4.830649205321064,0.0880001011363055,0.00079
45,10,Normal,0.06319114257552241,0.00102,0.00032,0.0019,-0.002049712591713868,-5.383186398289322,0.079837307695087,0.00083
46,10,Normal,0.10220726735413681,0.00059,0.00034,0.00229,-0.0007394760550458141,-5.696170983820069,0.0880001011363055,0.00083
47,10,Normal,0.27904279850947594,0.00274,0.00024,0.001225,0.00012608452197670147,-6.307043036036361,0.0880001011363055,0.00087
48,10,Normal,0.07345620736193777,0.00073,0.00058,0.00223,-0.0001326841596746796,-6.2353892076326325,0.0880001011363055,0.00087
49,10,Normal,0.09810504268384986,0.00067,0.00051,0.003885,-0.0004455571729478319,-5.787645371142611,0.09810504268384986,0.00087
50,10,Rubbing,0.13967740475825,0.00129,0.00068,0.0044399999999999995,-0.0007923520162854324,-5.195638167107391,0.09810504268384986,0.00095
51,10,Normal,0.04468732146817485,0.00149,0.00055,0.002175,-0.0008369746478206838,-5.707780732765749,0.0880001011363055,0.00099
52,10,Rubbing,0.15382497001462409,0.00135,0.00022,0.004535,-0.0006339363346890009,-5.200095510954222,0.09810504268384986,0.00102
53,10,Normal,0.07303150347623963,0.00051,0.00078,0.003785,-0.0006961775411604464,-5.680357002136731,0.0880001011363055,0.00102
54,10,Normal,0.17072430963398272,0.00174,0.00032,0.00319,-0.0005637910825276804,-5.829647886306523,0.0880001011363055,0.00115
55,10,Normal,0.1668813692417461,0.00129,0.00098,0.001905,-0.0009809155262371773,-5.7493393646057385,0.09810504268384986,0.00126
56,10,Normal,0.08183258214183395,0.00069,0.00012,0.0016849999999999999,-0.001309245329111034,-5.749098253346668,0.09810504268384986,0.00126
57,10,Normal,0.09436132258505071,0.00133,0.00027,0.002155,-0.0008153193398585942,-5.759587563148746,0.09810504268384986,0.00129
58,10,Normal,0.19905070434439562,0.00139,0.00055,0.0019,0.000667474999607163,-6.5472588013376205,0.09810504268384986,0.00129
59,10,Normal,0.052913911214348915,0.00117,0.00055,0.00308,-0.0016965285907030185,-5.519738782446845,0.09810504268384986,0.00129
60,10,Normal,0.16536045930028134,0.00123,0.00145,0.00185,5.2658006643606804e-05,-6.092397835950436,0.10220726735413681,0.00129
61,10,Rubbing,0.12648743415849656,0.00109,0.00032,0.001105,0.00014340531879944844,-6.3322810724979774,0.12648743415849656,0.00129
62,10,Normal,0.11622213816653006,0.00196,0.00025,0.0024850000000000002,0.0001509217665203018,-6.031929977329694,0.11622213816653006,0.00129
63,10,Normal,0.10846714756090896,0.00055,0.00059,0.00135,-0.001446421508941558,-6.230774825831396,0.11622213816653006,0.00129
64,10,Normal,0.04818581222725212,0.00117,0.00069,0.00282,-0.001593971138381134,-5.5928402404033,0.11622213816653006,0.00129
65,10,Normal,0.14129473627846156,0.00119,0.00079,0.00204,0.0007390927846918289,-6.547385633192241,0.11622213816653006,0.00123
66,10,Normal,0.06687968151838046,0.00077,0.00031,0.001145,-0.0010633177645243829,-6.190548692155536,0.11622213816653006,0.00119
67,10,Normal,0.12490416726434712,0.00119,0.0005,0.00149,-0.0006730999222794336,-6.006800840099508,0.11622213816653006,0.00119
68,10,Rubbing,0.04256783644960124,0.00051,0.00053,0.00598,-0.0010330408775453583,-5.073006213696147,0.11622213816653006,0.00119
69,10,Normal,0.05403473882605523,0.00071,0.00068,0.0019,-0.0007546389197735328,-5.72574989557145,0.10846714756090896,0.00117
70,10,Normal,0.2031094259260264,0.00103,0.00097,0.00114,-7.385928462393172e-05,-6.611161140649721,0.10846714756090896,0.00117
71,10,Normal,0.24312147663256736,0.00129,0.00098,0.001495,-0.0001827910112574472,-6.336386609135654,0.11622213816653006,0.00117
72,10,Normal,0.22748845003647988,0.0007,0.00073,0.00089,-0.0015139072776675568,-6.017164582084415,0.12490416726434712,0.00117
73,10,Normal,0.09519272503715819,0.00239,0.00081,0.001465,-0.0006671583225222736,-5.902459124607945,0.11622213816653006,0.00117
74,10,Normal,0.03254976497611004,0.00089,0.00387,0.00111,0.0003597357428816571,-5.930730590022144,0.11622213816653006,0.00109
75,10,Normal,0.20579303802607124,0.00159,0.00188,0.0019450000000000001,-8.987006586658751e-05,-6.110832400426085,0.11622213816653006,0.00109
76,10,Normal,0.23542084147330716,0.00138,0.0009,0.00217,-0.0006306505056187715,-6.014565807646756,0.11622213816653006,0.00117
77,10,Normal,0.09131537658028904,0.00083,0.00093,0.00173,-0.0005530281488324251,-5.928653102037917,0.10846714756090896,0.00103
78,10,Normal,0.19680046697099068,0.00059,0.00065,0.0005,-0.0013697744447570372,-6.6704991407516765,0.12490416726434712,0.00103
79,10,Normal,0.12785602136778698,0.00118,0.00077,0.00058,-0.0008267829170875306,-6.728268416395456,0.12785602136778698,0.00103
80,10,Normal,0.11316894008516647,0.00125,0.00012,0.001865,-0.000471624727925579,-6.090027074297304,0.12490416726434712,0.00103
81,10,Normal,0.08564410545974545,0.00071,0.00032,0.00123,-0.0005311849369908436,-6.403164250871162,0.12490416726434712,0.00103
82,10,Normal,0.06329533553114321,0.00051,0.0004,0.00051,0.001579273880912529,-7.5790963075281965,0.11316894008516647,0.00089
83,10,Normal,0.05001387007620985,0.00165,0.00033,0.002215,-0.0009669500866867144,-6.014232567296609,0.11316894008516647,0.00103
84,10,Normal,0.1467188447337287,0.00097,0.00049,0.001935,-0.00029174153673752144,-6.518861241131031,0.12785602136778698,0.00103
85,10,Normal,0.024601825135546346,0.00037,0.00018,0.00123,-0.0004328287222521184,-5.717285400710943,0.11316894008516647,0.00097
86,10,Normal,0.1744630771825374,0.00142,0.00049,0.0021000000000000003,8.68730253713333e-06,-5.953545862317417,0.11316894008516647,0.00097
87,10,Normal,0.15527215043271603,0.00061,0.00055,0.00106,-0.0010069907959121287,-6.039999637979,0.11316894008516647,0.00097
88,10,Normal,0.06907083031207892,0.00119,0.00078,0.001875,-3.941808050443365e-05,-6.43658804729462,0.11316894008516647,0.00097
89,10,Normal,0.0697993753553712,0.00137,0.00023,0.0048649999999999995,-0.0021894609773685987,-4.83390376321838,0.11316894008516647,0.00118
90,10,Normal,0.09594537925298957,0.00047,0.00058,0.0047150000000000004,-0.00244762066864428,-4.645565926034464,0.09594537925298957,0.00097
91,10,Normal,0.11384407406624202,0.0019,0.00024,0.00206,-0.00037417187755039603,-6.224515801876996,0.09594537925298957,0.00097
92,10,Normal,0.07476301023902128,0.00055,0.00042,0.00206,-0.0009191760772076219,-5.867153865513856,0.09594537925298957,0.00097
93,10,Normal,0.06423241860618359,0.00127,0.00066,0.00277,-0.0008941483555489568,-5.829888453019967,0.08564410545974545,0.00118
94,10,Normal,0.044827886410135374,0.00136,0.00069,0.00071,6.639997931804091e-05,-6.639282286698459,0.07476301023902128,0.00119
95,10,Normal,0.14778807123716042,0.0013,0.00563,0.002125,-0.0010242864566295856,-5.4146585547058645,0.07476301023902128,0.00119
96,10,Normal,0.22400980514254284,0.00223,0.00054,0.001295,0.0005149983955895387,-6.634288491416971,0.07476301023902128,0.00127
97,10,Normal,0.10633498436544765,0.0005,0.00119,0.00103,-0.001050078512917601,-6.637711498103728,0.09594537925298957,0.00127
98,10,Normal,0.056064953402281535,0.00114,0.0005,0.00457,-0.0013974904192600233,-5.150018055912335,0.09594537925298957,0.00119
99,10,Unbalance,0.25303853105801893,0.00067,0.00029,0.0006900000000000001,-0.0016498967628821623,-6.101463497078492,0.09594537925298957,0.00119
100,10,Normal,0.16339546535935442,0.00076,0.00022,0.00229,-0.00022249265002324012,-6.084838633798174,0.10633498436544765,0.00119
101,10,Normal,0.03970445944727116,0.00025,0.00064,0.0013,-0.0003272739240306538,-6.1129394775887755,0.09594537925298957,0.00114
